,period,periodTime,periodTimeRemaining,event,eventType,eventResult,eventTeam,eventId,x0,y0,x1,y1,pass0x0,pass0y0,pass0x1,pass0y1,pass0result,pass0team,pass1x0,pass1y0,pass1x1,pass1y1,pass1result,pass1team,pass2x0,pass2y0,pass2x1,pass2y1,pass2result,pass2team,pass3x0,pass3y0,pass3x1,pass3y1,pass3result,pass3team,pass4x0,pass4y0,pass4x1,pass4y1,pass4result,pass4team,tags,linkedEvents,awayPlayer0Id,awayPlayer1Id,awayPlayer2Id,awayPlayer3Id,awayPlayer4Id,awayPlayer5Id,homePlayer0Id,homePlayer1Id,homePlayer2Id,homePlayer3Id,homePlayer4Id,homePlayer5Id,pass0player0Id,pass0player1Id,pass1player0Id,pass1player1Id,pass2player0Id,pass2player1Id,pass3player0Id,pass3player1Id,pass4player0Id,pass4player1Id,player0Id,player1Id
160,1,6:12:00,13:48:00,Shot,Backhand,NA,BOS,2017020250_36_shawn.ferris@wne.edu,75,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_306973769_shawn.ferris@wne.edu,Ron Hainsey,William Nylander,Curtis McElhinney,Nazem Kadri,Morgan Rielly,Leo Komarov,Brandon Carlo,Patrice Bergeron,Tuukka Rask,Torey Krug,Brad Marchand,David Pastrnak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patrice Bergeron,Curtis McElhinney
161,1,8:32:00,11:28:00,Missed Shot,NA,NA,BOS,2017020250_49_shawn.ferris@wne.edu,37,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_937933314_shawn.ferris@wne.edu:2017020250_121157075_shawn.ferris@wne.edu,Nikita Zaitsev,James van Riemsdyk,William Nylander,Curtis McElhinney,Tyler Bozak,Jake Gardiner,Tuukka Rask,Torey Krug,Sean Kuraly,Tim Schaller,Brad Marchand,Kevan Miller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kevan Miller,NA
162,1,8:52:00,11:08:00,Goal,NA,NA,TOR,2017020250_52,-62,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Connor Carrick,Mitchell Marner,James van Riemsdyk,Curtis McElhinney,Tyler Bozak,Andreas Borgman,Brandon Carlo,Matt Beleskey,Tuukka Rask,Rob O'Gara,Sean Kuraly,Noel Acciari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mitchell Marner,Tuukka Rask
163,1,11:22:00,8:38:00,Shot,Wrist Shot,NA,BOS,2017020250_65_shawn.ferris@wne.edu,44,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_331787272_shawn.ferris@wne.edu:2017020250_999149123_shawn.ferris@wne.edu,Connor Carrick,Mitchell Marner,James van Riemsdyk,Curtis McElhinney,Tyler Bozak,Andreas Borgman,Tuukka Rask,Rob O'Gara,Sean Kuraly,Noel Acciari,Tim Schaller,Kevan Miller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tim Schaller,Curtis McElhinney
164,1,11:49:00,8:11:00,Shot,Slap Shot,NA,BOS,2017020250_66_shawn.ferris@wne.edu,32,-25,NA,NA,29,-3,54,-31,Completed,BOS,49,39,29,18,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,one-timer,2017020250_895478621_shawn.ferris@wne.edu,Connor Carrick,Zach Hyman,Patrick Marleau,Connor Brown,Curtis McElhinney,Andreas Borgman,Tuukka Rask,Rob O'Gara,Sean Kuraly,Noel Acciari,Tim Schaller,Kevan Miller,Kevan Miller,Rob O'Gara,Sean Kuraly,Kevan Miller,NA,NA,NA,NA,NA,NA,Rob O'Gara,Curtis McElhinney
165,1,12:01:00,7:59:00,Shot,Snap Shot,NA,BOS,2017020250_68_shawn.ferris@wne.edu,40,12,NA,NA,49,9,49,18,Completed,BOS,35,-34,61,-6,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,one-timer,NA,Connor Carrick,Zach Hyman,Patrick Marleau,Connor Brown,Curtis McElhinney,Andreas Borgman,Jordan Szwarz,Tuukka Rask,Rob O'Gara,Noel Acciari,Tim Schaller,Kevan Miller,Tim Schaller,Jordan Szwarz,Rob O'Gara,Tim Schaller,NA,NA,NA,NA,NA,NA,Jordan Szwarz,Curtis McElhinney
166,1,12:16:00,7:44:00,Shot,Wrist Shot,NA,TOR,2017020250_70_shawn.ferris@wne.edu,-64,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_884891300_shawn.ferris@wne.edu:2017020250_597240494_shawn.ferris@wne.edu,Zach Hyman,Patrick Marleau,Nikita Zaitsev,Connor Brown,Curtis McElhinney,Jake Gardiner,Jordan Szwarz,Tuukka Rask,Danton Heinen,Rob O'Gara,Frank Vatrano,Kevan Miller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Connor Brown,Tuukka Rask
167,1,12:45:00,7:15:00,Shot,Backhand,NA,BOS,2017020250_74_shawn.ferris@wne.edu,67,8,NA,NA,66,-28,41,11,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_944387349_shawn.ferris@wne.edu,Nikita Zaitsev,William Nylander,Curtis McElhinney,Nazem Kadri,Leo Komarov,Jake Gardiner,Brandon Carlo,Patrice Bergeron,Tuukka Rask,Torey Krug,Brad Marchand,David Pastrnak,Patrice Bergeron,David Pastrnak,NA,NA,NA,NA,NA,NA,NA,NA,David Pastrnak,Curtis McElhinney
168,1,13:30:00,6:30:00,Shot,Wrist Shot,NA,TOR,2017020250_77_shawn.ferris@wne.edu,-57,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_917929477_shawn.ferris@wne.edu:2017020250_295551187_shawn.ferris@wne.edu,Ron Hainsey,Matt Martin,Dominic Moore,Josh Leivo,Curtis McElhinney,Morgan Rielly,Brandon Carlo,Patrice Bergeron,Tuukka Rask,Torey Krug,Brad Marchand,David Pastrnak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morgan Rielly,Tuukka Rask
169,1,13:33:00,6:27:00,Missed Shot,NA,NA,TOR,2017020250_78_shawn.ferris@wne.edu,-67,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rebound,2017020250_917929477_shawn.ferris@wne.edu:2017020250_295551187_shawn.ferris@wne.edu,Ron Hainsey,Matt Martin,Dominic Moore,Josh Leivo,Curtis McElhinney,Morgan Rielly,Brandon Carlo,Patrice Bergeron,Tuukka Rask,Torey Krug,Brad Marchand,David Pastrnak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dominic Moore,NA
170,1,13:44:00,6:16:00,Shot,Wrist Shot,NA,TOR,2017020250_79_shawn.ferris@wne.edu,-60,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_917929477_shawn.ferris@wne.edu:2017020250_295551187_shawn.ferris@wne.edu,Ron Hainsey,Matt Martin,Dominic Moore,Josh Leivo,Curtis McElhinney,Morgan Rielly,Brandon Carlo,Patrice Bergeron,Tuukka Rask,Danton Heinen,Torey Krug,Brad Marchand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morgan Rielly,Tuukka Rask
171,1,14:28:00,5:32:00,Missed Shot,NA,NA,BOS,2017020250_90_shawn.ferris@wne.edu,39,-7,NA,NA,69,21,39,-8,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,faceoff,NA,Zach Hyman,Patrick Marleau,Nikita Zaitsev,Connor Brown,Curtis McElhinney,Jake Gardiner,Jordan Szwarz,Zdeno Chara,Tuukka Rask,Danton Heinen,Brad Marchand,Charlie McAvoy,Jordan Szwarz,Charlie McAvoy,NA,NA,NA,NA,NA,NA,NA,NA,Charlie McAvoy,NA
172,1,14:52:00,5:08:00,Missed Shot,NA,NA,TOR,2017020250_92_shawn.ferris@wne.edu,-73,1,NA,NA,-32,-1,-74,1,Completed,TOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tip,2017020250_67500917_shawn.ferris@wne.edu,Connor Carrick,Zach Hyman,Patrick Marleau,Connor Brown,Curtis McElhinney,Andreas Borgman,Jordan Szwarz,Zdeno Chara,Tuukka Rask,Danton Heinen,Brad Marchand,Charlie McAvoy,Andreas Borgman,Patrick Marleau,NA,NA,NA,NA,NA,NA,NA,NA,Patrick Marleau,NA
173,1,15:18:00,4:42:00,Goal,NA,NA,BOS,2017020250_93_shawn.ferris@wne.edu,70,3,NA,NA,45,34,69,4,Completed,BOS,35,-21,36,32,Completed,BOS,63,-8,37,-29,Completed,BOS,90,-32,64,-9,Completed,BOS,NA,NA,NA,NA,NA,NA,tip,NA,Connor Carrick,Matt Martin,Dominic Moore,Curtis McElhinney,Nazem Kadri,Andreas Borgman,Patrice Bergeron,Tuukka Rask,Danton Heinen,Torey Krug,Frank Vatrano,Kevan Miller,Torey Krug,Frank Vatrano,Kevan Miller,Torey Krug,Patrice Bergeron,Kevan Miller,Danton Heinen,Patrice Bergeron,NA,NA,Frank Vatrano,Torey Krug
174,1,16:39:00,3:21:00,Missed Shot,NA,NA,BOS,2017020250_101_shawn.ferris@wne.edu,47,17,NA,NA,68,23,53,13,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,faceoff,NA,Dominic Moore,Nikita Zaitsev,Curtis McElhinney,Nazem Kadri,Leo Komarov,Jake Gardiner,Patrice Bergeron,Tuukka Rask,Torey Krug,Brad Marchand,Kevan Miller,David Pastrnak,Patrice Bergeron,Brad Marchand,NA,NA,NA,NA,NA,NA,NA,NA,Brad Marchand,NA
175,3,2:01:00,17:59:00,Missed Shot,NA,NA,TOR,2017020250_262_shawn.ferris@wne.edu,-71,4,NA,NA,-31,17,-72,5,Completed,TOR,-84,37,-28,27,Completed,TOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tip,2017020250_590786586_shawn.ferris@wne.edu:2017020250_331870870_shawn.ferris@wne.edu,Ron Hainsey,Nikita Zaitsev,William Nylander,Curtis McElhinney,Nazem Kadri,Leo Komarov,Patrice Bergeron,Tuukka Rask,Torey Krug,Brad Marchand,Kevan Miller,David Pastrnak,Nikita Zaitsev,Leo Komarov,Nazem Kadri,Nikita Zaitsev,NA,NA,NA,NA,NA,NA,Leo Komarov,NA
176,3,5:50:00,14:10:00,Shot,Backhand,NA,BOS,2017020250_280_shawn.ferris@wne.edu,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rebound,2017020250_346249893_shawn.ferris@wne.edu,Ron Hainsey,Patrick Marleau,Dominic Moore,Nikita Zaitsev,Curtis McElhinney,Leo Komarov,Anders Bjork,Jordan Szwarz,Zdeno Chara,Matt Beleskey,Tuukka Rask,Charlie McAvoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matt Beleskey,Curtis McElhinney
177,3,5:50:00,14:10:00,Shot,Wrist Shot,NA,BOS,2017020250_279_shawn.ferris@wne.edu,87,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_346249893_shawn.ferris@wne.edu,Ron Hainsey,Patrick Marleau,Dominic Moore,Nikita Zaitsev,Curtis McElhinney,Leo Komarov,Anders Bjork,Jordan Szwarz,Zdeno Chara,Matt Beleskey,Tuukka Rask,Charlie McAvoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jordan Szwarz,Curtis McElhinney
178,3,6:52:00,13:08:00,Goal,NA,NA,TOR,2017020250_285_shawn.ferris@wne.edu,-35,-17,NA,NA,-79,-19,-38,-17,Completed,TOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_196981403_shawn.ferris@wne.edu,Ron Hainsey,Mitchell Marner,James van Riemsdyk,Curtis McElhinney,Tyler Bozak,Morgan Rielly,Jordan Szwarz,Brandon Carlo,Tuukka Rask,Danton Heinen,Rob O'Gara,Frank Vatrano,James van Riemsdyk,Morgan Rielly,NA,NA,NA,NA,NA,NA,NA,NA,Morgan Rielly,James van Riemsdyk
179,3,7:48:00,12:12:00,Shot,Snap Shot,NA,BOS,2017020250_288_shawn.ferris@wne.edu,57,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_11637329_shawn.ferris@wne.edu,Ron Hainsey,William Nylander,Curtis McElhinney,Nazem Kadri,Morgan Rielly,Leo Komarov,Patrice Bergeron,Tuukka Rask,Torey Krug,Brad Marchand,Kevan Miller,David Pastrnak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,David Pastrnak,Curtis McElhinney
180,3,8:04:00,11:56:00,Shot,Snap Shot,NA,BOS,2017020250_293,39,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ron Hainsey,William Nylander,Curtis McElhinney,Nazem Kadri,Morgan Rielly,Leo Komarov,Patrice Bergeron,Tuukka Rask,Torey Krug,Brad Marchand,Kevan Miller,David Pastrnak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Torey Krug,Curtis McElhinney
181,3,8:11:00,11:49:00,Missed Shot,NA,NA,BOS,2017020250_294_shawn.ferris@wne.edu,74,-1,NA,NA,26,28,74,-1,Completed,BOS,86,37,28,38,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tip,NA,Ron Hainsey,William Nylander,Curtis McElhinney,Nazem Kadri,Morgan Rielly,Leo Komarov,Patrice Bergeron,Tuukka Rask,Torey Krug,Brad Marchand,Kevan Miller,David Pastrnak,Torey Krug,Brad Marchand,Patrice Bergeron,Torey Krug,NA,NA,NA,NA,NA,NA,Brad Marchand,NA
182,3,9:58:00,10:02:00,Shot,Wrist Shot,NA,BOS,2017020250_301_shawn.ferris@wne.edu,44,2,NA,NA,-26,23,-14,-2,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_779522928_shawn.ferris@wne.edu,Connor Carrick,Zach Hyman,Connor Brown,Curtis McElhinney,Tyler Bozak,Andreas Borgman,Jordan Szwarz,Tuukka Rask,Danton Heinen,Torey Krug,Frank Vatrano,Kevan Miller,Kevan Miller,Torey Krug,NA,NA,NA,NA,NA,NA,NA,NA,Torey Krug,Curtis McElhinney
183,3,13:11:00,6:49:00,Shot,Snap Shot,NA,BOS,2017020250_316_shawn.ferris@wne.edu,41,25,NA,NA,-20,0,17,31,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_75185899_shawn.ferris@wne.edu,Ron Hainsey,Zach Hyman,Connor Brown,Curtis McElhinney,Nazem Kadri,Morgan Rielly,Anders Bjork,Tuukka Rask,Torey Krug,Sean Kuraly,Tim Schaller,Kevan Miller,Kevan Miller,Torey Krug,NA,NA,NA,NA,NA,NA,NA,NA,Torey Krug,Curtis McElhinney
184,3,15:52:00,4:08:00,Shot,Wrist Shot,NA,BOS,2017020250_325,3,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Connor Carrick,Mitchell Marner,James van Riemsdyk,Curtis McElhinney,Tyler Bozak,Jake Gardiner,Jordan Szwarz,Zdeno Chara,Tuukka Rask,Danton Heinen,Frank Vatrano,Charlie McAvoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charlie McAvoy,Curtis McElhinney
185,3,17:01:00,2:59:00,Shot,Wrist Shot,NA,TOR,2017020250_329,-47,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zach Hyman,Patrick Marleau,Nikita Zaitsev,Connor Brown,Curtis McElhinney,Jake Gardiner,Anders Bjork,Zdeno Chara,Matt Beleskey,Tuukka Rask,Sean Kuraly,Kevan Miller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patrick Marleau,Tuukka Rask
186,3,17:39:00,2:21:00,Missed Shot,NA,NA,BOS,2017020250_330_shawn.ferris@wne.edu,76,0,NA,NA,35,30,74,1,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tip,2017020250_155467504_shawn.ferris@wne.edu:2017020250_860259139_shawn.ferris@wne.edu,Ron Hainsey,Connor Brown,Curtis McElhinney,Nazem Kadri,Morgan Rielly,Leo Komarov,Patrice Bergeron,Tuukka Rask,Torey Krug,Brad Marchand,Charlie McAvoy,David Pastrnak,Torey Krug,Danton Heinen,NA,NA,NA,NA,NA,NA,NA,NA,Danton Heinen,NA
187,3,17:47:00,2:13:00,Shot,Slap Shot,NA,BOS,2017020250_331_shawn.ferris@wne.edu,41,-20,NA,NA,28,33,28,-19,Completed,BOS,91,36,26,38,Completed,BOS,95,-8,93,36,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_155467504_shawn.ferris@wne.edu:2017020250_860259139_shawn.ferris@wne.edu,Ron Hainsey,Connor Brown,Curtis McElhinney,Nazem Kadri,Morgan Rielly,Leo Komarov,Patrice Bergeron,Tuukka Rask,Torey Krug,Brad Marchand,Charlie McAvoy,David Pastrnak,Torey Krug,Charlie McAvoy,David Pastrnak,Torey Krug,Danton Heinen,David Pastrnak,NA,NA,NA,NA,Charlie McAvoy,Curtis McElhinney
188,3,18:13:00,1:47:00,Goal,NA,NA,TOR,2017020250_333_shawn.ferris@wne.edu,-79,-4,NA,NA,-79,28,-78,-3,Completed,TOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_795842896_shawn.ferris@wne.edu,Ron Hainsey,Connor Brown,Curtis McElhinney,Nazem Kadri,Morgan Rielly,Leo Komarov,Patrice Bergeron,Tuukka Rask,Torey Krug,Brad Marchand,Charlie McAvoy,David Pastrnak,Zach Hyman,Patrick Marleau,NA,NA,NA,NA,NA,NA,NA,NA,Patrick Marleau,Zach Hyman
189,3,18:40:00,1:20:00,Shot,Backhand,NA,TOR,2017020250_337_shawn.ferris@wne.edu,-75,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_433426469_shawn.ferris@wne.edu:2017020250_971492975_shawn.ferris@wne.edu,Connor Carrick,Matt Martin,Dominic Moore,Josh Leivo,Curtis McElhinney,Andreas Borgman,Riley Nash,Brandon Carlo,Tuukka Rask,Rob O'Gara,Noel Acciari,Tim Schaller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Josh Leivo,Tuukka Rask
190,3,18:47:00,1:13:00,Shot,Wrist Shot,NA,BOS,2017020250_338_shawn.ferris@wne.edu,54,-5,NA,NA,29,-40,32,-27,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_823377704_shawn.ferris@wne.edu:2017020250_977595283_shawn.ferris@wne.edu,Connor Carrick,Matt Martin,Dominic Moore,Josh Leivo,Curtis McElhinney,Andreas Borgman,Riley Nash,Brandon Carlo,Tuukka Rask,Rob O'Gara,Noel Acciari,Tim Schaller,Noel Acciari,Riley Nash,NA,NA,NA,NA,NA,NA,NA,NA,Riley Nash,Curtis McElhinney
191,3,19:09:00,0:51:00,Shot,Wrist Shot,NA,BOS,2017020250_340_shawn.ferris@wne.edu,40,5,NA,NA,5,-3,22,-19,Completed,BOS,-10,-39,0,-24,Completed,BOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_121520792_shawn.ferris@wne.edu,Connor Carrick,Matt Martin,Josh Leivo,Curtis McElhinney,Tyler Bozak,Andreas Borgman,Riley Nash,Brandon Carlo,Matt Beleskey,Tuukka Rask,Rob O'Gara,Noel Acciari,Noel Acciari,Matt Beleskey,Matt Beleskey,Noel Acciari,NA,NA,NA,NA,NA,NA,Matt Beleskey,Curtis McElhinney
192,3,19:24:00,0:36:00,Shot,Wrist Shot,NA,TOR,2017020250_343,-55,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mitchell Marner,Nikita Zaitsev,James van Riemsdyk,Curtis McElhinney,Tyler Bozak,Jake Gardiner,Anders Bjork,Matt Beleskey,Tuukka Rask,Sean Kuraly,Charlie McAvoy,Kevan Miller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mitchell Marner,Tuukka Rask
193,3,19:44:00,0:16:00,Shot,Wrist Shot,NA,TOR,2017020250_345_shawn.ferris@wne.edu,-44,25,NA,NA,17,-22,-17,20,Completed,TOR,43,-38,25,-26,Completed,TOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017020250_661368758_shawn.ferris@wne.edu:2017020250_88547996_shawn.ferris@wne.edu,Connor Carrick,Mitchell Marner,James van Riemsdyk,Curtis McElhinney,Tyler Bozak,Jake Gardiner,Anders Bjork,Matt Beleskey,Tuukka Rask,Sean Kuraly,Charlie McAvoy,Kevan Miller,Jake Gardiner,Mitchell Marner,Nazem Kadri,Jake Gardiner,NA,NA,NA,NA,NA,NA,Mitchell Marner,Tuukka Rask
